id;code;latitude;longitude;address;district;postal_code;total_volume;trash_type;prediction;bin_type;installed_at;created;last_modify;created_batch_id;updated_batch_id
29470;S_003C_COMMUNAL;50,140000000000000;14,100000000000000;Václava Rabase 879;Kladno;27201;5000;communal;;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29471;S_003C_QS02200138;50,140000000000000;14,100000000000000;Václava Rabase 879;Kladno;27201;5000;plastic;;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29472;S_003C_QS02200162;50,140000000000000;14,100000000000000;Václava Rabase 879;Kladno;27201;5000;paper;;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29473;S_003C_QS02200159;50,140000000000000;14,100000000000000;Václava Rabase 879;Kladno;27201;3000;glass;2019-02-09 23:10:15;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29474;S_004C_QS0220012E;50,140000000000000;14,100000000000000;Václava Rabase 857;Kladno;27201;5000;communal;;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29475;S_004C_QS0220012F;50,140000000000000;14,100000000000000;Václava Rabase 857;Kladno;27201;3000;glass;2019-03-20 21:26:15;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29476;S_001C_QS02200180;50,130000000000000;14,120000000000000;Americká ;Kladno;27201;5000;plastic;2019-02-02 00:03:07;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29477;S_001C_QS02200160;50,130000000000000;14,120000000000000;Americká ;Kladno;27201;5000;communal;;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29478;S_002C_GLASS;50,130000000000000;14,120000000000000;U Tržnice ;Kladno;27201;3000;glass;2019-03-05 01:27:14;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29479;S_002C_QS02200158;50,130000000000000;14,120000000000000;U Tržnice ;Kladno;27201;5000;plastic;;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29480;S_002C_QS02200151;50,130000000000000;14,120000000000000;U Tržnice ;Kladno;27201;5000;paper;2019-03-05 20:40:33;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29481;S_002C_QS0220015E;50,130000000000000;14,120000000000000;U Tržnice ;Kladno;27201;3000;glass;2019-03-13 00:39:21;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29482;S_001C_PAPER;50,130000000000000;14,120000000000000;Americká ;Kladno;27201;5000;paper;;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29483;S_004C_PLASTIC;50,140000000000000;14,100000000000000;Václava Rabase 857;Kladno;27201;5000;plastic;2019-02-04 01:39:39;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29484;S_004C_QS02200148;50,140000000000000;14,100000000000000;Václava Rabase 857;Kladno;27201;5000;paper;;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29485;S_001C_QS0220015A;50,130000000000000;14,120000000000000;Americká ;Kladno;27201;3000;glass;;;;2019-03-05 01:01:12.193000000;2019-03-05 01:01:12.680000000;4840198;4840198
29786;0006/ 264C00201;50,102926800000000;14,368418700000007;Na Pernikáøce 734;;16000;1500;beverage_cartons;2019-06-02 17:06:57;Bammens Belfast;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29787;0006/ 264C00202;50,102926800000000;14,368418700000007;Na Pernikáøce 734;;16000;1500;glass_coloured;2019-05-18 04:48:52;Bammens Belfast;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29788;0006/ 264C00203;50,102926800000000;14,368418700000007;Na Pernikáøce 734;;16000;3000;paper;2019-05-16 01:55:33;Bammens Belfast;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29789;0006/ 264C00204;50,102926800000000;14,368418700000007;Na Pernikáøce 734;;16000;3000;plastic;2019-05-18 09:47:36;Bammens Belfast;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29790;0010/ 263C00431;50,056300699999990;14,506926000000021;Topolová-Jabloòová 2963/12;;10000;1500;glass_coloured;2019-06-06 20:29:38;Bammens Memphis;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29791;0010/ 263C00432;50,056300699999990;14,506926000000021;Topolová-Jabloòová 2963/12;;10000;1500;glass_white;2019-06-23 18:54:10;Bammens Memphis;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29792;0010/ 263C00433;50,056300699999990;14,506926000000021;Topolová-Jabloòová 2963/12;;10000;3000;paper;;Bammens Memphis;;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29793;0010/ 263C00434;50,056300699999990;14,506926000000021;Topolová-Jabloòová 2963/12;;10000;3000;plastic;;Bammens Memphis;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29794;0010/ 263C00435;50,056300699999990;14,506926000000021;Topolová-Jabloòová 2963/12;;10000;3000;beverage_cartons;;Bammens Memphis;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29795;0010/ 263C00436;50,056300699999990;14,506926000000021;Topolová-Jabloòová 2963/12;;10000;1100;metal;2019-05-24 19:13:06;MINI H-A;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29796;0010/ 252C00421;50,065600927270616;14,448507651713957;U Vršovického nádraží 0;;10000;1500;glass_coloured;2019-05-28 01:03:53;Schäfer/Europa-OR/GB;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29797;0010/ 252C00422;50,065600927270616;14,448507651713957;U Vršovického nádraží 0;;10000;1500;glass_white;;Schäfer/Europa-OR/GB;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29798;0010/ 252C00423;50,065600927270616;14,448507651713957;U Vršovického nádraží 0;;10000;1500;beverage_cartons;2019-05-17 21:00:04;Schäfer/Europa-OR/GB;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29799;0010/ 252C00424;50,065600927270616;14,448507651713957;U Vršovického nádraží 0;;10000;1500;paper;;Schäfer/Europa-OR/GB;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29800;0010/ 252C00425;50,065600927270616;14,448507651713957;U Vršovického nádraží 0;;10000;3000;paper;2019-05-16 18:41:38;Schäfer/Europa-OR/GB;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29801;0010/ 252C00426;50,065600927270616;14,448507651713957;U Vršovického nádraží 0;;10000;3000;plastic;;Schäfer/Europa-OR/GB;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29802;0010/ 268C00461;50,080358999999990;14,499456000000010;Nad Úžlabinou 708;;10000;1500;beverage_cartons;;Schäfer/Europa-OV;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29803;0010/ 268C00462;50,080358999999990;14,499456000000010;Nad Úžlabinou 708;;10000;1500;plastic;;Schäfer/Europa-OV;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29804;0010/ 268C00463;50,080358999999990;14,499456000000010;Nad Úžlabinou 708;;10000;3000;paper;2019-05-17 18:46:06;Schäfer/Europa-OV;;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29805;0010/ 268C00464;50,080358999999990;14,499456000000010;Nad Úžlabinou 708;;10000;3000;plastic;2019-05-20 15:15:49;Schäfer/Europa-OV;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29806;0018/ 050C00471;50,134524199999990;14,506979000000001;Tupolevova 477;;19000;1500;glass_coloured;;Meva Top System;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29807;0018/ 050C00472;50,134524199999990;14,506979000000001;Tupolevova 477;;19000;1500;glass_white;2019-08-03 23:42:21;Meva Top System;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29808;0018/ 050C00473;50,134524199999990;14,506979000000001;Tupolevova 477;;19000;3000;paper;2019-05-17 19:22:48;Meva Top System;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29809;0018/ 050C00474;50,134524199999990;14,506979000000001;Tupolevova 477;;19000;3000;plastic;2019-05-24 01:27:04;Meva Top System;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29820;0006/ 263C00233;50,102954700000000;14,401978299999996;Puškinovo námìstí 692;;16000;3000;paper;2019-05-18 11:02:09;Bammens Belfast;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29821;0006/ 263C00234;50,102954700000000;14,401978299999996;Puškinovo námìstí 692;;16000;3000;plastic;2019-05-17 02:02:46;Bammens Belfast;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29822;0006/ 263C00232;50,102954700000000;14,401978299999996;Puškinovo námìstí 692;;16000;1500;glass_coloured;2019-05-19 12:32:15;Bammens Belfast;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29823;0006/ 263C00231;50,102954700000000;14,401978299999996;Puškinovo námìstí 692;;16000;3000;glass_white;2019-05-21 03:56:48;Bammens Belfast;;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29824;0009/ 003C00261;50,123011800000000;14,485930199999984;Litvínovská 288;;19000;1500;beverage_cartons;2019-06-26 15:47:15;Bammens Belfast;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29825;0009/ 003C00262;50,123011800000000;14,485930199999984;Litvínovská 288;;19000;1500;glass_coloured;2019-07-05 11:23:15;Bammens Belfast;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29826;0009/ 003C00263;50,123011800000000;14,485930199999984;Litvínovská 288;;19000;3000;paper;2019-05-16 07:12:37;Bammens Belfast;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29827;0009/ 003C00264;50,123011800000000;14,485930199999984;Litvínovská 288;;19000;3000;plastic;2019-05-18 12:08:02;Bammens Belfast;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29828;0009/ 003C00266;50,123011800000000;14,485930199999984;Litvínovská 288;;19000;1500;glass_white;2019-06-22 16:08:19;Bammens Belfast;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29829;0009/ 153C00301;50,117146299999990;14,507365400000026;Klíèovská 293;;19000;1100;metal;2019-06-05 16:22:04;MINI H-A;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29830;0010/ 265C00451;50,070115800000000;14,451140099999975;Moskevská 1403;;10000;1500;beverage_cartons;;Bammens Memphis;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29831;0010/ 265C00452;50,070115800000000;14,451140099999975;Moskevská 1403;;10000;1500;glass_coloured;2019-05-24 16:02:41;Bammens Memphis;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29832;0010/ 265C00453;50,070115800000000;14,451140099999975;Moskevská 1403;;10000;1500;glass_white;2019-05-20 12:34:20;Bammens Memphis;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29833;0010/ 265C00454;50,070115800000000;14,451140099999975;Moskevská 1403;;10000;1500;plastic;2019-05-26 11:44:28;Bammens Memphis;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29834;0010/ 265C00455;50,070115800000000;14,451140099999975;Moskevská 1403;;10000;3000;plastic;;Bammens Memphis;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29835;0010/ 265C00456;50,070115800000000;14,451140099999975;Moskevská 1403;;10000;3000;paper;;Bammens Memphis;2018-11-27 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29860;0009/ 153C00302;50,117146299999990;14,507365400000026;Klíèovská 293;;19000;3000;paper;;Bammens Memphis;2019-01-13 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29861;0009/ 153C00303;50,117146299999990;14,507365400000026;Klíèovská 293;;19000;3000;beverage_cartons;2019-06-09 16:30:49;Bammens Memphis;2019-01-13 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29862;0009/ 153C00304;50,117146299999990;14,507365400000026;Klíèovská 293;;19000;3000;plastic;2019-05-16 20:09:29;Bammens Memphis;2019-01-13 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29863;0009/ 153C00305;50,117146299999990;14,507365400000026;Klíèovská 293;;19000;1500;glass_white;2019-06-03 00:05:09;Bammens Memphis;2019-01-13 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29864;0009/ 153C00306;50,117146299999990;14,507365400000026;Klíèovská 293;;19000;1500;glass_coloured;2019-05-22 03:54:32;Bammens Memphis;2019-01-13 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29866;0001/ 032C00011;50,088838746195960;14,410216435817347;Cihelná 548;;11000;3000;plastic;;Schäfer/Europa-OV;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29867;0001/ 032C00012;50,088838746195960;14,410216435817347;Cihelná 548;;11000;3000;paper;;Schäfer/Europa-OV;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29868;0001/ 260C00161;50,089247699999990;14,346297999999933;Èílova 281;TEST;16000;4000;paper;;Bammens Memphis;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29869;0001/ 260C00162;50,089247699999990;14,346297999999933;Èílova 281;TEST;16000;4000;plastic;;Bammens Memphis;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29870;0001/ 260C00163;50,089247699999990;14,346297999999933;Èílova 281;TEST;16000;1500;paper;2019-05-21 14:16:01;Bammens Memphis;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29871;0001/ 260C00164;50,089247699999990;14,346297999999933;Èílova 281;TEST;16000;1500;beverage_cartons;;Bammens Memphis;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29872;0001/ 260C00165;50,089247699999990;14,346297999999933;Èílova 281;TEST;16000;1500;glass_coloured;;Bammens Memphis;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29873;0001/ 260C00166;50,089247699999990;14,346297999999933;Èílova 281;TEST;16000;1500;glass_white;;Bammens Memphis;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29874;0006/ 012C00171;50,108561700000000;14,393209100000036;Èínská 1563;;16000;1500;glass_white;2019-06-19 10:47:21;Schäfer/Europa-OR/GB;2018-12-05 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29875;0006/ 012C00172;50,108561700000000;14,393209100000036;Èínská 1563;;16000;3000;paper;2019-05-17 03:31:44;Schäfer/Europa-OR/GB;2018-12-05 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29876;0006/ 012C00173;50,108561700000000;14,393209100000036;Èínská 1563;;16000;3000;plastic;2019-05-17 07:54:56;Schäfer/Europa-OR/GB;2018-12-05 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29877;0006/ 012C00174;50,108561700000000;14,393209100000036;Èínská 1563;;16000;1500;glass_coloured;2019-05-28 08:36:12;Schäfer/Europa-OR/GB;2018-12-05 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29878;0006/ 001C00181;50,098667500000000;14,399521899999968;Dejvická 396;;16000;3000;paper;2019-05-17 18:14:24;Schäfer/Europa-OR/GB;2018-12-05 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29879;0006/ 001C00182;50,098667500000000;14,399521899999968;Dejvická 396;;16000;3000;plastic;2019-05-17 09:06:53;Schäfer/Europa-OR/GB;2018-12-05 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29880;0006/ 001C00183;50,098667500000000;14,399521899999968;Dejvická 396;;16000;1500;glass_white;2019-06-04 19:22:31;Schäfer/Europa-OR/GB;2018-12-05 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29881;0006/ 001C00184;50,098667500000000;14,399521899999968;Dejvická 396;;16000;1500;glass_coloured;2019-05-25 23:02:06;Schäfer/Europa-OR/GB;2018-12-05 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29882;0001/ 039C00021;50,090377800000000;14,423075100000005;Haštalská 748;;11000;3000;paper;;Schäfer/Europa-OV;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29883;0001/ 039C00022;50,090377800000000;14,423075100000005;Haštalská 748;;11000;3000;plastic;;Schäfer/Europa-OV;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29884;0001/ 039C00023;50,090377800000000;14,423075100000005;Haštalská 748;;11000;1500;beverage_cartons;2019-05-23 16:19:12;Schäfer/Europa-OV;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29885;0001/ 039C00024;50,090377800000000;14,423075100000005;Haštalská 748;;11000;1500;metal;2019-05-20 17:41:16;Schäfer/Europa-OV;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29886;0001/ 040C00031;50,092053284800780;14,429968223003020;Klimentská 1236;;11000;1500;metal;2019-05-17 20:24:40;Schäfer/Europa-OV;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29887;0001/ 040C00032;50,092053284800780;14,429968223003020;Klimentská 1236;;11000;3000;paper;;Schäfer/Europa-OV;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29888;0001/ 040C00033;50,092053284800780;14,429968223003020;Klimentská 1236;;11000;3000;plastic;2019-05-21 18:25:02;Schäfer/Europa-OV;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29889;0001/ 040C00034;50,092053284800780;14,429968223003020;Klimentská 1236;;11000;1500;beverage_cartons;2019-05-15 21:59:03;Schäfer/Europa-OV;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29890;0006/ 261C00191;50,104472700000000;14,395749099999989;Lotyšská 646;;16000;1500;glass_coloured;;Bammens Memphis;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29891;0006/ 261C00192;50,104472700000000;14,395749099999989;Lotyšská 646;;16000;1500;paper;2019-05-25 02:55:13;Bammens Memphis;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29892;0006/ 261C00193;50,104472700000000;14,395749099999989;Lotyšská 646;;16000;1500;beverage_cartons;2019-05-19 06:32:21;Bammens Memphis;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
29893;0006/ 261C00194;50,104472700000000;14,395749099999989;Lotyšská 646;;16000;1500;glass_white;;Bammens Memphis;2018-12-18 00:00:00;2019-02-25 15:41:32.220000000;2019-05-15 15:00:04.113000000;-2;8924021
